CaseId,EventName,Timestamp
2196,Post Goods Issue,2019-08-30T12:08:18
2196,Create Invoice,2019-08-31T01:20:33
2196,Receive Payment,2019-09-03T05:57:33
2197,Create Sales Inquiry,2019-08-20T05:18:13
2197,Calculate Credit Score,2019-08-20T22:04:49
2197,Calculate Risk Class,2019-08-21T17:27:14
2197,Request Credit Limit,2019-08-22T09:24:23
2197,Create Sales Quotation,2019-08-22T20:55:10
2197,Create Sales Order,2019-08-23T14:40:20
2197,Review of Sales Order,2019-08-25T22:16:19
2197,Release Sales Order,2019-08-28T17:39:38
2197,Create Delivery,2019-08-29T08:49:48
2197,Execute Picking,2019-08-29T20:09:02
2197,Post Goods Issue,2019-08-30T22:01:51
2197,Create Invoice,2019-08-31T10:33:25
2197,Receive Payment,2019-09-04T07:53:43
2198,Create Sales Inquiry,2019-08-20T10:21:24
2198,Calculate Credit Score,2019-08-21T05:11:50
2198,Calculate Risk Class,2019-08-21T22:04:12
2198,Request Credit Limit,2019-08-22T10:18:18
2198,Create Sales Quotation,2019-08-22T22:51:30
2198,Create Sales Order,2019-08-23T13:46:12
2198,Create Delivery,2019-08-24T09:15:18
2198,Execute Picking,2019-08-24T19:34:02
2198,Post Goods Issue,2019-08-25T19:17:50
2198,Create Invoice,2019-08-26T09:52:24
2198,Receive Payment,2019-08-29T23:55:57
2199,Create Sales Inquiry,2019-08-20T15:24:44
2199,Calculate Credit Score,2019-08-21T06:11:37
2199,Calculate Risk Class,2019-08-22T00:46:58
2199,Request Credit Limit,2019-08-22T12:24:19
2199,Create Sales Quotation,2019-08-23T00:50:24
2199,Create Sales Order,2019-08-23T15:38:14
2199,Create Delivery,2019-08-24T07:20:10
2199,Execute Picking,2019-08-24T18:21:16
2199,Post Goods Issue,2019-08-25T15:39:53
2199,Create Invoice,2019-08-26T03:01:04
2199,Create Credit Memo Request,2019-09-01T12:22:24
2199,Change Invoice,2019-09-04T05:03:32
2199,Receive Payment,2019-09-12T20:13:48
2200,Create Sales Inquiry,2019-08-20T20:28:12
2200,Calculate Credit Score,2019-08-21T12:31:42
2200,Calculate Risk Class,2019-08-22T03:36:29
2200,Request Credit Limit,2019-08-22T19:11:25
2200,Create Sales Quotation,2019-08-23T09:44:32
2200,Create Sales Order,2019-08-24T04:37:05
2200,Create Delivery,2019-08-25T01:45:56
2200,Execute Picking,2019-08-25T13:06:57
2200,Post Goods Issue,2019-08-26T17:00:54
2200,Create Invoice,2019-08-27T04:31:26
2200,Create Return Request,2019-09-05T11:33:52
2200,Receive Return,2019-09-13T04:41:10
2200,Cancel Invoice,2019-09-15T20:07:43
2201,Create Sales Inquiry,2019-08-21T01:31:48
2201,Calculate Credit Score,2019-08-21T18:16:29
2201,Calculate Risk Class,2019-08-22T11:03:27
2201,Request Credit Limit,2019-08-23T01:14:51
2201,Create Sales Quotation,2019-08-23T15:44:04
2201,Create Sales Order,2019-08-24T13:02:14
2201,Review of Sales Order,2019-08-26T12:30:19
2201,Reject Sales Order,2019-08-31T23:43:48
2201,Adjust Risk Class,2019-09-08T17:15:11
2202,Create Sales Inquiry,2019-08-21T06:35:32
2202,Calculate Credit Score,2019-08-21T21:43:20
2202,Calculate Risk Class,2019-08-22T18:15:47
2202,Request Credit Limit,2019-08-23T06:29:46
2202,Create Sales Quotation,2019-08-23T21:35:09
2202,Create Sales Order,2019-08-24T17:20:25
2202,Create Delivery,2019-08-25T11:28:10
2202,Execute Picking,2019-08-25T23:27:05
2202,Post Goods Issue,2019-08-27T06:04:18
2202,Create Invoice,2019-08-27T20:56:12
2202,Create Dunning,2019-09-16T15:46:29
2202,Create Dispute Case,2019-10-06T17:07:01
2203,Create Sales Inquiry,2019-08-21T11:39:24
2203,Calculate Credit Score,2019-08-22T06:19:34
2203,Calculate Risk Class,2019-08-22T23:13:15
2203,Request Credit Limit,2019-08-23T13:32:09
2203,Create Sales Quotation,2019-08-24T03:07:57
2203,Create Sales Order,2019-08-24T19:53:45
2203,Create Delivery,2019-08-25T11:06:14
2203,Execute Picking,2019-08-25T22:58:23
2203,Post Goods Issue,2019-08-27T05:18:46
2203,Create Invoice,2019-08-27T20:18:50
2203,Create Return Request,2019-09-09T12:40:47
2203,Create Delivery,2019-09-10T05:01:29
2203,Execute Picking,2019-09-10T16:29:43
2203,Post Goods Issue,2019-09-11T17:49:38
2203,Create Invoice,2019-09-12T08:16:17
2203,Receive Payment,2019-09-16T13:14:31
2204,Create Sales Inquiry,2019-08-21T16:43:25
2204,Create Sales Quotation,2019-08-22T07:07:37
2204,Create Sales Order,2019-08-23T04:34:59
2204,Review of Sales Order,2019-08-25T16:18:27
2204,Reject Sales Order,2019-08-31T14:04:07
2205,Create Sales Inquiry,2019-08-21T21:47:34
2205,Calculate Credit Score,2019-08-22T16:30:24
2205,Calculate Risk Class,2019-08-23T08:06:39
2205,Request Credit Limit,2019-08-23T23:44:04
2205,Create Sales Quotation,2019-08-24T11:44:35
2205,Create Sales Order,2019-08-25T09:49:56
2205,Create Delivery,2019-08-26T01:59:55
2205,Execute Picking,2019-08-26T15:54:05
2205,Post Goods Issue,2019-08-27T15:09:33
2205,Create Invoice,2019-08-28T07:50:12
2205,Create Return Request,2019-09-09T09:04:14
2205,Create Delivery,2019-09-10T07:13:32
2205,Execute Picking,2019-09-10T18:46:25
2205,Post Goods Issue,2019-09-11T19:29:15
2205,Create Invoice,2019-09-12T11:50:02
2205,Create Dunning,2019-10-03T23:39:25
2205,Receive Payment,2019-10-22T06:59:55
2206,Create Sales Inquiry,2019-08-22T02:51:52
2206,Calculate Credit Score,2019-08-22T16:40:18
2206,Calculate Risk Class,2019-08-23T08:39:58
2206,Request Credit Limit,2019-08-23T20:52:21
2206,Create Sales Quotation,2019-08-24T08:15:40
2206,Create Sales Order,2019-08-25T04:03:25
2206,Change Sales Order,2019-08-27T02:27:43
2206,Review of Sales Order,2019-08-29T13:49:49
2206,Release Sales Order,2019-08-31T16:06:05
2206,Create Delivery,2019-09-01T07:33:30
2206,Execute Picking,2019-09-01T18:57:44
2206,Post Goods Issue,2019-09-02T21:39:21
2206,Create Invoice,2019-09-03T14:10:57
2206,Receive Payment,2019-09-07T01:06:52
2207,Create Sales Inquiry,2019-08-22T07:56:17
2207,Calculate Credit Score,2019-08-22T23:59:45
2207,Calculate Risk Class,2019-08-23T19:37:47
2207,Request Credit Limit,2019-08-24T09:27:49
2207,Create Sales Quotation,2019-08-24T22:29:32
2207,Create Sales Order,2019-08-25T16:28:02
2207,Review of Sales Order,2019-08-28T07:49:45
2207,Release Sales Order,2019-08-30T10:03:59
2207,Create Delivery,2019-08-31T07:33:02
2207,Execute Picking,2019-08-31T20:20:51
2207,Post Goods Issue,2019-09-01T19:30:52
2207,Create Invoice,2019-09-02T07:05:19
2207,Create Dunning,2019-09-24T03:50:17
2207,Create Dunning,2019-10-15T09:18:35
2207,Receive Payment,2019-11-06T21:27:52
2208,Create Sales Inquiry,2019-08-22T13:00:51
2208,Calculate Credit Score,2019-08-23T04:17:10
2208,Calculate Risk Class,2019-08-24T01:15:38
2208,Request Credit Limit,2019-08-24T17:53:01
2208,Create Sales Quotation,2019-08-25T07:04:42
2208,Create Sales Order,2019-08-26T04:56:13
2208,Review of Sales Order,2019-08-28T09:12:59
2208,Reject Sales Order,2019-09-03T06:34:42
2208,Adjust Risk Class,2019-09-09T20:11:03
2209,Create Sales Inquiry,2019-08-22T18:05:34
2209,Calculate Credit Score,2019-08-23T11:58:46
2209,Calculate Risk Class,2019-08-24T07:26:21
2209,Request Credit Limit,2019-08-24T20:33:02
2209,Create Sales Quotation,2019-08-25T10:22:52
2209,Create Sales Order,2019-08-26T03:27:41
2209,Create Delivery,2019-08-26T22:35:07
2209,Execute Picking,2019-08-27T08:38:20
2209,Post Goods Issue,2019-08-28T10:21:45
2209,Create Invoice,2019-08-28T23:43:21
2209,Receive Payment,2019-09-01T04:02:18
2210,Create Sales Inquiry,2019-08-22T23:10:24
2210,Create Sales Quotation,2019-08-23T14:03:31
2210,Create Sales Order,2019-08-24T08:37:47
2210,Review of Sales Order,2019-08-27T03:14:15
2210,Reject Sales Order,2019-09-01T11:09:54
2211,Create Sales Inquiry,2019-08-23T04:15:23
2211,Calculate Credit Score,2019-08-23T22:21:44
2211,Calculate Risk Class,2019-08-24T19:41:52
2211,Request Credit Limit,2019-08-25T08:04:18
2211,Create Sales Quotation,2019-08-25T18:37:53
2211,Create Sales Order,2019-08-26T13:14:40
2211,Create Delivery,2019-08-27T10:24:49
2211,Execute Picking,2019-08-27T20:58:24
2211,Post Goods Issue,2019-08-28T22:12:31
2211,Create Invoice,2019-08-29T13:02:32
2211,Create Return Request,2019-09-08T20:50:21
2211,Create Delivery,2019-09-09T11:18:39
2211,Execute Picking,2019-09-09T22:45:04
2211,Post Goods Issue,2019-09-11T00:33:25
2211,Create Invoice,2019-09-11T14:54:32
2211,Receive Payment,2019-09-15T06:12:39
2212,Create Sales Inquiry,2019-08-23T09:20:30
2212,Create Sales Quotation,2019-08-24T02:07:40
2212,Create Sales Order,2019-08-25T01:53:28
2212,Create Delivery,2019-08-25T21:12:46
2212,Execute Picking,2019-08-26T11:38:23
2212,Post Goods Issue,2019-08-27T16:16:29
2212,Create Invoice,2019-08-28T11:28:18
2212,Create Return Request,2019-09-09T05:54:18
2212,Create Delivery,2019-09-10T03:05:08
2212,Execute Picking,2019-09-10T19:02:14
2212,Post Goods Issue,2019-09-12T05:06:21
2212,Create Invoice,2019-09-13T00:38:17
2212,Create Return Request,2019-09-25T06:57:52
2212,Receive Return,2019-10-01T07:13:20
2212,Cancel Invoice,2019-10-03T12:35:32
2213,Create Sales Inquiry,2019-08-23T14:25:45
2213,Calculate Credit Score,2019-08-24T10:30:10
2213,Calculate Risk Class,2019-08-25T02:21:29
2213,Request Credit Limit,2019-08-25T17:28:21
2213,Create Sales Quotation,2019-08-26T05:08:34
2213,Create Sales Order,2019-08-27T02:07:46
2213,Review of Sales Order,2019-08-29T08:32:37
2213,Reject Sales Order,2019-09-06T01:16:51
2214,Create Sales Inquiry,2019-08-23T19:31:09
2214,Create Sales Quotation,2019-08-24T11:28:01
2214,Create Sales Order,2019-08-25T04:25:50
2214,Review of Sales Order,2019-08-27T23:16:18
2214,Release Sales Order,2019-08-30T13:55:22
2214,Create Delivery,2019-08-31T15:02:26
2214,Execute Picking,2019-09-01T03:59:56
2214,Post Goods Issue,2019-09-02T14:33:50
2214,Create Invoice,2019-09-03T06:28:38
2214,Create Credit Memo Request,2019-09-09T19:06:40
2214,Change Invoice,2019-09-12T09:42:36
2214,Receive Payment,2019-09-24T19:12:08
2215,Create Sales Inquiry,2019-08-24T00:36:41
2215,Calculate Credit Score,2019-08-24T15:52:34
2215,Calculate Risk Class,2019-08-25T09:34:31
2215,Request Credit Limit,2019-08-25T20:50:58
2215,Create Sales Quotation,2019-08-26T12:31:59
2215,Create Sales Order,2019-08-27T06:30:55
2215,Create Delivery,2019-08-27T23:42:30
2215,Execute Picking,2019-08-28T09:45:52
2215,Post Goods Issue,2019-08-29T08:41:24
2215,Create Invoice,2019-08-30T00:15:01
2215,Create Credit Memo Request,2019-09-05T10:09:18
2215,Create Dispute Case,2019-09-20T03:48:46
2216,Create Sales Inquiry,2019-08-24T05:42:21
2216,Calculate Credit Score,2019-08-24T21:24:54
2216,Calculate Risk Class,2019-08-25T15:11:42
2216,Request Credit Limit,2019-08-26T05:31:22
2216,Create Sales Quotation,2019-08-26T21:30:24
2216,Create Sales Order,2019-08-27T17:56:35
2216,Create Delivery,2019-08-28T10:09:02
2216,Execute Picking,2019-08-28T20:40:00
2216,Post Goods Issue,2019-08-29T20:10:16
2216,Create Invoice,2019-08-30T08:33:35
2216,Receive Payment,2019-09-02T18:50:24
2217,Create Sales Inquiry,2019-08-24T10:48:10
2217,Calculate Credit Score,2019-08-25T06:26:47
2217,Calculate Risk Class,2019-08-25T21:08:47
2217,Request Credit Limit,2019-08-26T11:04:42
2217,Create Sales Quotation,2019-08-26T23:53:57
2217,Create Sales Order,2019-08-27T17:59:39
2217,Change Sales Order,2019-08-29T15:47:38
2217,Review of Sales Order,2019-09-01T11:13:19
2217,Release Sales Order,2019-09-04T03:49:30
2217,Create Delivery,2019-09-04T22:10:20
2217,Execute Picking,2019-09-05T08:22:13
2217,Post Goods Issue,2019-09-06T12:58:43
2217,Create Invoice,2019-09-07T04:11:33
2217,Receive Payment,2019-09-11T00:05:07
2218,Create Sales Inquiry,2019-08-24T15:54:06
2218,Calculate Credit Score,2019-08-25T09:08:16
2218,Calculate Risk Class,2019-08-25T23:57:01
2218,Request Credit Limit,2019-08-26T12:32:03
2218,Create Sales Quotation,2019-08-27T01:14:11
2218,Create Sales Order,2019-08-27T20:00:38
2218,Create Delivery,2019-08-28T16:54:01
2218,Execute Picking,2019-08-29T05:11:40
2218,Post Goods Issue,2019-08-30T12:02:11
2218,Create Invoice,2019-08-31T00:19:33
2218,Receive Payment,2019-09-04T12:35:56
2219,Create Sales Inquiry,2019-08-24T21:00:11
2219,Calculate Credit Score,2019-08-25T12:15:13
2219,Calculate Risk Class,2019-08-26T09:04:25
2219,Request Credit Limit,2019-08-26T23:07:58
2219,Create Sales Quotation,2019-08-27T09:36:43
2219,Create Sales Order,2019-08-28T00:36:02
2219,Create Delivery,2019-08-28T19:14:29
2219,Execute Picking,2019-08-29T06:23:56
2219,Post Goods Issue,2019-08-30T06:25:02
2219,Create Invoice,2019-08-30T22:23:50
2219,Receive Payment,2019-09-03T02:24:28
2220,Create Sales Inquiry,2019-08-25T02:06:25
2220,Calculate Credit Score,2019-08-25T17:44:16
2220,Calculate Risk Class,2019-08-26T08:42:15
2220,Request Credit Limit,2019-08-26T20:02:11
2220,Create Sales Quotation,2019-08-27T09:45:12
2220,Create Sales Order,2019-08-28T01:36:28
2220,Create Delivery,2019-08-28T20:45:53
2220,Execute Picking,2019-08-29T06:05:26
2220,Post Goods Issue,2019-08-30T07:58:36
2220,Create Invoice,2019-08-30T18:51:25
2220,Create Dunning,2019-09-22T07:27:15
2220,Receive Payment,2019-10-09T11:47:17
2221,Create Sales Inquiry,2019-08-25T07:12:46
2221,Calculate Credit Score,2019-08-26T02:55:08
2221,Calculate Risk Class,2019-08-27T00:30:54
2221,Request Credit Limit,2019-08-27T17:16:32
2221,Create Sales Quotation,2019-08-28T08:13:04
2221,Create Sales Order,2019-08-28T22:57:55
2221,Create Delivery,2019-08-29T17:31:44
2221,Execute Picking,2019-08-30T04:24:50
2221,Post Goods Issue,2019-08-31T03:05:59
2221,Create Invoice,2019-08-31T18:39:39
2221,Create Dunning,2019-09-23T03:34:17
2221,Receive Payment,2019-10-12T09:09:10
2222,Create Sales Inquiry,2019-08-25T12:19:16
2222,Calculate Credit Score,2019-08-26T07:25:13
2222,Calculate Risk Class,2019-08-27T03:54:10
2222,Request Credit Limit,2019-08-27T20:14:24
2222,Create Sales Quotation,2019-08-28T08:13:59
2222,Create Sales Order,2019-08-29T03:07:50
2222,Create Delivery,2019-08-30T00:05:56
2222,Execute Picking,2019-08-30T11:09:17
2222,Post Goods Issue,2019-08-31T16:55:23
2222,Create Invoice,2019-09-01T05:07:08
2222,Create Credit Memo Request,2019-09-08T00:53:33
2222,Change Invoice,2019-09-10T02:18:40
2222,Receive Payment,2019-09-20T18:58:27
2223,Create Sales Inquiry,2019-08-25T17:25:54
2223,Create Sales Quotation,2019-08-26T06:31:31
2223,Create Sales Order,2019-08-27T00:41:28
2223,Review of Sales Order,2019-08-29T05:16:15
2223,Release Sales Order,2019-08-31T23:20:14
2223,Create Delivery,2019-09-02T00:33:15
2223,Execute Picking,2019-09-02T16:49:53
2223,Post Goods Issue,2019-09-03T18:12:58
2223,Create Invoice,2019-09-04T10:00:28
2223,Create Dunning,2019-09-23T23:53:35
2223,Create Dunning,2019-10-13T12:33:41
2223,Receive Payment,2019-11-01T23:16:16
2224,Create Sales Inquiry,2019-08-25T22:32:41
2224,Create Sales Quotation,2019-08-26T16:15:43
2224,Create Sales Order,2019-08-27T13:36:01
2224,Create Delivery,2019-08-28T11:53:09
2224,Execute Picking,2019-08-29T03:00:55
2224,Post Goods Issue,2019-08-30T06:17:11
2224,Create Invoice,2019-08-31T00:06:53
2224,Create Return Request,2019-09-11T18:48:47
2224,Create Delivery,2019-09-12T16:28:58
2224,Execute Picking,2019-09-13T07:12:46
2224,Post Goods Issue,2019-09-14T16:17:22
2224,Create Invoice,2019-09-15T09:39:38
2224,Create Return Request,2019-09-25T01:53:45
2224,Receive Return,2019-10-02T09:14:54
2224,Cancel Invoice,2019-10-05T04:21:35
2225,Create Sales Inquiry,2019-08-26T03:39:36
2225,Calculate Credit Score,2019-08-26T20:30:26
2225,Calculate Risk Class,2019-08-27T15:18:37
2225,Request Credit Limit,2019-08-28T05:35:01
2225,Create Sales Quotation,2019-08-28T15:11:43
2225,Create Sales Order,2019-08-29T10:05:04
2225,Create Delivery,2019-08-30T00:42:52
2225,Execute Picking,2019-08-30T12:04:41
2225,Post Goods Issue,2019-08-31T11:11:28
2225,Create Invoice,2019-08-31T23:31:31
2225,Receive Payment,2019-09-04T09:31:27
2226,Create Sales Inquiry,2019-08-26T08:46:39
2226,Calculate Credit Score,2019-08-27T03:56:10
2226,Calculate Risk Class,2019-08-27T20:12:54
2226,Request Credit Limit,2019-08-28T11:51:54
2226,Create Sales Quotation,2019-08-29T00:47:14
2226,Create Sales Order,2019-08-29T17:59:46
2226,Change Sales Order,2019-09-01T08:57:26
2226,Create Delivery,2019-09-02T01:16:31
2226,Execute Picking,2019-09-02T14:30:48
2226,Post Goods Issue,2019-09-03T21:06:24
2226,Create Invoice,2019-09-04T13:07:53
2226,Create Credit Memo Request,2019-09-12T01:45:12
2226,Change Invoice,2019-09-14T12:58:26
2226,Receive Payment,2019-09-24T08:09:51
2227,Create Sales Inquiry,2019-08-26T13:53:50
2227,Create Sales Quotation,2019-08-27T05:51:18
2227,Create Sales Order,2019-08-27T23:21:16
2227,Create Delivery,2019-08-28T18:10:44
2227,Execute Picking,2019-08-29T09:11:17
2227,Post Goods Issue,2019-08-30T14:28:17
2227,Create Invoice,2019-08-31T04:28:24
2227,Create Credit Memo Request,2019-09-06T03:55:41
2227,Change Invoice,2019-09-08T20:51:02
2227,Receive Payment,2019-09-18T13:08:23
2228,Create Sales Inquiry,2019-08-26T19:01:09
2228,Calculate Credit Score,2019-08-27T13:48:14
2228,Calculate Risk Class,2019-08-28T07:54:32
2228,Request Credit Limit,2019-08-28T23:08:01
2228,Create Sales Quotation,2019-08-29T14:04:43
2228,Create Sales Order,2019-08-30T05:42:03
2228,Create Delivery,2019-08-30T23:18:14
2228,Execute Picking,2019-08-31T09:15:13
2228,Post Goods Issue,2019-09-01T11:23:06
2228,Create Invoice,2019-09-02T01:33:38
2228,Receive Payment,2019-09-05T07:22:44
2229,Create Sales Inquiry,2019-08-27T00:08:37
2229,Calculate Credit Score,2019-08-27T17:46:21
2229,Calculate Risk Class,2019-08-28T15:00:42
2229,Request Credit Limit,2019-08-29T05:41:27
2229,Create Sales Quotation,2019-08-29T17:47:41
2229,Create Sales Order,2019-08-30T13:50:39
2229,Review of Sales Order,2019-09-01T15:54:00
2229,Release Sales Order,2019-09-03T22:01:20
2229,Create Delivery,2019-09-04T14:31:29
2229,Execute Picking,2019-09-05T02:05:31
2229,Post Goods Issue,2019-09-06T03:04:08
2229,Create Invoice,2019-09-06T17:40:17
2229,Receive Payment,2019-09-10T19:29:56
2230,Create Sales Inquiry,2019-08-27T05:16:13
2230,Calculate Credit Score,2019-08-27T20:14:13
2230,Calculate Risk Class,2019-08-28T11:11:06
2230,Request Credit Limit,2019-08-29T02:36:30
2230,Create Sales Quotation,2019-08-29T16:47:57
2230,Create Sales Order,2019-08-30T11:05:38
2230,Review of Sales Order,2019-09-01T10:56:25
2230,Release Sales Order,2019-09-04T02:28:30
2230,Create Delivery,2019-09-04T19:31:56
2230,Execute Picking,2019-09-05T07:12:55
2230,Post Goods Issue,2019-09-06T04:27:45
2230,Create Invoice,2019-09-06T19:58:53
2230,Create Credit Memo Request,2019-09-13T20:51:30
2230,Change Invoice,2019-09-16T03:32:57
2230,Receive Payment,2019-09-27T00:36:24
2231,Create Sales Inquiry,2019-08-27T10:23:58
2231,Calculate Credit Score,2019-08-28T01:15:25
2231,Calculate Risk Class,2019-08-28T20:59:07
2231,Request Credit Limit,2019-08-29T09:23:36
2231,Create Sales Quotation,2019-08-29T21:05:38
2231,Create Sales Order,2019-08-30T18:01:40
2231,Change Sales Order,2019-09-01T20:13:48
2231,Create Delivery,2019-09-02T16:27:18
2231,Execute Picking,2019-09-03T06:23:48
2231,Post Goods Issue,2019-09-04T11:57:15
2231,Create Invoice,2019-09-05T04:19:22
2231,Receive Payment,2019-09-08T23:30:51
2232,Create Sales Inquiry,2019-08-27T15:31:50
2232,Calculate Credit Score,2019-08-28T09:42:51
2232,Calculate Risk Class,2019-08-29T03:35:18
2232,Request Credit Limit,2019-08-29T20:22:52
2232,Create Sales Quotation,2019-08-30T12:01:02
2232,Create Sales Order,2019-08-31T08:04:45
2232,Create Delivery,2019-09-01T00:39:44
2232,Execute Picking,2019-09-01T14:29:28
2232,Post Goods Issue,2019-09-02T19:38:56
2232,Create Invoice,2019-09-03T10:47:19
2232,Create Return Request,2019-09-14T06:17:43
2232,Receive Return,2019-09-19T16:29:02
2232,Cancel Invoice,2019-09-22T05:10:40
2233,Create Sales Inquiry,2019-08-27T20:39:51
2233,Create Sales Quotation,2019-08-28T13:56:14
2233,Change Sales Quotation,2019-08-31T06:23:19
2233,Create Sales Order,2019-09-01T07:25:00
2233,Create Delivery,2019-09-02T03:29:37
2233,Execute Picking,2019-09-02T18:30:24
2233,Post Goods Issue,2019-09-03T23:37:38
2233,Create Invoice,2019-09-04T17:50:10
2233,Create Return Request,2019-09-13T23:24:33
2233,Receive Return,2019-09-20T03:35:23
2233,Cancel Invoice,2019-09-22T18:00:00
2234,Create Sales Inquiry,2019-08-28T01:48:01
2234,Calculate Credit Score,2019-08-28T16:06:34
2234,Calculate Risk Class,2019-08-29T06:37:17
2234,Request Credit Limit,2019-08-29T19:41:45
2234,Create Sales Quotation,2019-08-30T09:46:22
2234,Create Sales Order,2019-08-31T02:41:12
2234,Change Sales Order,2019-09-02T22:59:34
2234,Review of Sales Order,2019-09-05T11:32:15
2234,Release Sales Order,2019-09-07T23:01:03
2234,Create Delivery,2019-09-08T17:43:13
2234,Execute Picking,2019-09-09T04:12:57
2234,Post Goods Issue,2019-09-10T06:33:34
2234,Create Invoice,2019-09-10T18:15:12
2234,Create Credit Memo Request,2019-09-16T06:35:28
2234,Change Invoice,2019-09-18T12:58:34
2234,Receive Payment,2019-09-30T18:04:23
2235,Create Sales Inquiry,2019-08-28T06:56:18
2235,Create Sales Quotation,2019-08-28T20:35:46
2235,Create Sales Order,2019-08-29T14:23:21
2235,Review of Sales Order,2019-09-01T05:34:44
2235,Release Sales Order,2019-09-03T18:14:55
2235,Create Delivery,2019-09-04T18:22:23
2235,Execute Picking,2019-09-05T05:53:18
2235,Post Goods Issue,2019-09-06T16:38:03
2235,Create Invoice,2019-09-07T12:16:48
2235,Create Return Request,2019-09-19T09:42:56
2235,Receive Return,2019-09-25T11:41:47
2235,Cancel Invoice,2019-09-27T15:43:09
2236,Create Sales Inquiry,2019-08-28T12:04:44
2236,Create Sales Quotation,2019-08-29T01:12:44
2236,Create Sales Order,2019-08-29T18:38:12
2236,Create Delivery,2019-08-30T15:58:13
2236,Execute Picking,2019-08-31T07:39:23
2236,Post Goods Issue,2019-09-01T11:25:06
2236,Create Invoice,2019-09-02T07:32:09
2236,Create Return Request,2019-09-14T21:41:09
2236,Create Delivery,2019-09-15T16:22:33
2236,Execute Picking,2019-09-16T08:21:55
2236,Post Goods Issue,2019-09-17T17:34:31
2236,Create Invoice,2019-09-18T07:33:40
2236,Create Dunning,2019-10-07T11:58:35
2236,Create Dunning,2019-10-24T23:42:34
2236,Receive Payment,2019-11-13T21:39:45
2237,Create Sales Inquiry,2019-08-28T17:13:18
2237,Create Sales Quotation,2019-08-29T11:47:05
2237,Change Sales Quotation,2019-08-31T14:51:22
2237,Create Sales Order,2019-09-01T11:52:01
2237,Create Delivery,2019-09-02T12:11:56
2237,Execute Picking,2019-09-02T23:27:09
2237,Post Goods Issue,2019-09-04T03:29:00
2237,Create Invoice,2019-09-04T19:43:21
2237,Receive Payment,2019-09-08T13:15:54
2238,Create Sales Inquiry,2019-08-28T22:22:00
2238,Create Sales Quotation,2019-08-29T12:18:21
2238,Create Sales Order,2019-08-30T06:20:00
2238,Create Delivery,2019-08-31T07:37:27
2238,Execute Picking,2019-08-31T22:13:36
2238,Post Goods Issue,2019-09-02T03:40:03
2238,Create Invoice,2019-09-02T22:28:53
2238,Create Dunning,2019-09-25T14:34:16
2238,Receive Payment,2019-10-11T14:35:59
2239,Create Sales Inquiry,2019-08-29T03:30:51
2239,Create Sales Quotation,2019-08-29T18:06:47
2239,Create Sales Order,2019-08-30T16:54:09
2239,Review of Sales Order,2019-09-02T06:06:05
2239,Release Sales Order,2019-09-05T00:47:59
2239,Create Delivery,2019-09-05T20:43:48
2239,Execute Picking,2019-09-06T09:47:57
2239,Post Goods Issue,2019-09-07T20:43:19
2239,Create Invoice,2019-09-08T16:12:06
2239,Create Return Request,2019-09-17T23:27:08
2239,Create Delivery,2019-09-18T23:37:05
2239,Execute Picking,2019-09-19T15:15:28
2239,Post Goods Issue,2019-09-20T17:20:43
2239,Create Invoice,2019-09-21T13:10:43
2239,Create Return Request,2019-10-01T23:10:45
2239,Receive Return,2019-10-08T00:34:44
2239,Cancel Invoice,2019-10-10T08:20:47
2240,Create Sales Inquiry,2019-08-29T08:39:50
2240,Calculate Credit Score,2019-08-29T22:31:39
2240,Calculate Risk Class,2019-08-30T16:03:19
2240,Request Credit Limit,2019-08-31T03:46:24
2240,Create Sales Quotation,2019-08-31T15:06:32
2240,Create Sales Order,2019-09-01T09:20:31
2240,Review of Sales Order,2019-09-03T20:07:11
2240,Release Sales Order,2019-09-06T13:56:58
2240,Create Delivery,2019-09-07T11:57:25
2240,Execute Picking,2019-09-07T21:21:20
2240,Post Goods Issue,2019-09-09T01:42:09
2240,Create Invoice,2019-09-09T14:08:23
2240,Receive Payment,2019-09-12T22:17:49
2241,Create Sales Inquiry,2019-08-29T13:48:57
2241,Create Sales Quotation,2019-08-30T08:27:55
2241,Create Sales Order,2019-08-31T04:51:53
2241,Review of Sales Order,2019-09-02T21:05:18
2241,Reject Sales Order,2019-09-08T13:06:39
2241,Adjust Risk Class,2019-09-16T04:51:33
2242,Create Sales Inquiry,2019-08-29T18:58:13
2242,Calculate Credit Score,2019-08-30T13:28:19
2242,Calculate Risk Class,2019-08-31T06:45:50
2242,Request Credit Limit,2019-08-31T18:45:20
2242,Create Sales Quotation,2019-09-01T04:47:47
2242,Create Sales Order,2019-09-01T22:03:18
2242,Create Delivery,2019-09-02T14:23:35
2242,Execute Picking,2019-09-03T00:08:37
2242,Post Goods Issue,2019-09-04T05:06:02
2242,Create Invoice,2019-09-04T19:09:30
2242,Receive Payment,2019-09-09T01:00:08
2243,Create Sales Inquiry,2019-08-30T00:07:36
2243,Calculate Credit Score,2019-08-30T17:11:27
2243,Calculate Risk Class,2019-08-31T14:34:57
2243,Request Credit Limit,2019-09-01T07:05:43
2243,Create Sales Quotation,2019-09-01T20:16:30
2243,Create Sales Order,2019-09-02T16:33:36
2243,Create Delivery,2019-09-03T08:42:56
2243,Execute Picking,2019-09-03T17:34:37
2243,Post Goods Issue,2019-09-04T23:41:17
2243,Create Invoice,2019-09-05T10:44:47
2243,Receive Payment,2019-09-08T15:01:32
2244,Create Sales Inquiry,2019-08-30T05:17:08
